#HD26169                                                     
#                                                            
#  BESSELL 2008 from Heap-Lindler STIS standards             
# wavelength  ABmag  band
   3648.00   10.393  2.00
   3650.00   10.377  2.00
   3652.00   10.352  2.00
   3654.00   10.321  2.00
   3656.00   10.297  2.00
   3658.00   10.285  2.00
   3660.00   10.285  2.00
   3662.00   10.292  2.00
   3664.00   10.289  2.00
   3666.00   10.284  2.00
   3668.00   10.281  2.00
   3670.00   10.287  2.00
   3672.00   10.290  2.00
   3674.00   10.284  2.00
   3676.00   10.281  2.00
   3678.00   10.285  2.00
   3680.00   10.293  2.00
   3682.00   10.291  2.00
   3684.00   10.298  2.00
   3686.00   10.303  2.00
   3688.00   10.295  2.00
   3690.00   10.264  2.00
   3692.00   10.235  2.00
   3694.00   10.221  2.00
   3696.00   10.221  2.00
   3698.00   10.201  2.00
   3700.00   10.175  2.00
   3702.00   10.176  2.00
   3704.00   10.229  2.00
   3706.00   10.261  2.00
   3708.00   10.246  2.00
   3710.00   10.223  2.00
   3712.00   10.208  2.00
   3714.00   10.165  2.00
   3716.00   10.104  2.00
   3718.00   10.097  2.00
   3720.00   10.165  2.00
   3722.00   10.233  2.00
   3724.00   10.213  2.00
   3726.00   10.136  2.00
   3728.00   10.079  2.00
   3730.00   10.083  2.00
   3732.00   10.144  2.00
   3734.00   10.237  2.00
   3736.00   10.275  2.00
   3738.00   10.210  2.00
   3740.00   10.104  2.00
   3742.00   10.050  2.00
   3744.00   10.064  2.00
   3746.00   10.125  2.00
   3748.00   10.199  2.00
   3750.00   10.230  2.00
   3752.00   10.177  2.00
   3754.00   10.079  2.00
   3756.00   10.024  2.00
   3758.00   10.032  2.00
   3760.00   10.053  2.00
   3762.00   10.044  2.00
   3764.00   10.019  2.00
   3766.00   10.019  2.00
   3768.00   10.060  2.00
   3770.00   10.108  2.00
   3772.00   10.108  2.00
   3774.00   10.069  2.00
   3776.00   10.015  2.00
   3778.00    9.971  2.00
   3780.00    9.928  2.00
   3782.00    9.911  2.00
   3784.00    9.925  2.00
   3786.00    9.948  2.00
   3788.00    9.969  2.00
   3790.00    9.971  2.00
   3792.00    9.978  2.00
   3794.00   10.008  2.00
   3796.00   10.079  2.00
   3798.00   10.140  2.00
   3800.00   10.120  2.00
   3802.00   10.031  2.00
   3804.00    9.955  2.00
   3806.00    9.929  2.00
   3808.00    9.920  2.00
   3810.00    9.907  2.00
   3812.00    9.911  2.00
   3814.00    9.931  2.00
   3816.00    9.945  2.00
   3818.00    9.939  2.00
   3820.00    9.933  2.00
   3822.00    9.939  2.00
   3824.00    9.949  2.00
   3826.00    9.958  2.00
   3828.00    9.962  2.00
   3830.00    9.976  2.00
   3832.00   10.023  2.00
   3834.00   10.099  2.00
   3836.00   10.146  2.00
   3838.00   10.116  2.00
   3840.00   10.039  2.00
   3842.00    9.966  2.00
   3844.00    9.913  2.00
   3846.00    9.876  2.00
   3848.00    9.858  2.00
   3850.00    9.854  2.00
   3852.00    9.850  2.00
   3854.00    9.845  2.00
   3856.00    9.853  2.00
   3858.00    9.871  2.00
   3860.00    9.880  2.00
   3862.00    9.857  2.00
   3864.00    9.830  2.00
   3866.00    9.813  2.00
   3868.00    9.819  2.00
   3870.00    9.847  2.00
   3872.00    9.899  2.00
   3874.00    9.937  2.00
   3876.00    9.941  2.00
   3878.00    9.922  2.00
   3880.00    9.897  2.00
   3882.00    9.873  2.00
   3884.00    9.881  2.00
   3886.00    9.947  2.00
   3888.00   10.031  2.00
   3890.00   10.057  2.00
   3892.00   10.006  2.00
   3894.00    9.949  2.00
   3896.00    9.919  2.00
   3898.00    9.908  2.00
   3900.00    9.895  2.00
   3902.00    9.884  2.00
   3904.00    9.880  2.00
   3906.00    9.873  2.00
   3908.00    9.853  2.00
   3910.00    9.826  2.00
   3912.00    9.811  2.00
   3914.00    9.810  2.00
   3916.00    9.815  2.00
   3918.00    9.827  2.00
   3920.00    9.841  2.00
   3922.00    9.845  2.00
   3924.00    9.838  2.00
   3926.00    9.858  2.00
   3928.00    9.955  2.00
   3930.00   10.175  2.00
   3932.00   10.536  2.00
   3934.00   10.856  2.00
   3936.00   10.740  2.00
   3938.00   10.335  2.00
   3940.00   10.030  2.00
   3942.00    9.891  2.00
   3944.00    9.841  2.00
   3946.00    9.815  2.00
   3948.00    9.792  2.00
   3950.00    9.785  2.00
   3952.00    9.782  2.00
   3954.00    9.778  2.00
   3956.00    9.771  2.00
   3958.00    9.768  2.00
