#CD-3018140                                                  
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   3566.50   11.020  2.74
   3569.24   11.032  2.74
   3571.98   11.046  2.74
   3574.72   11.028  2.74
   3577.46   11.019  2.74
   3580.20   11.033  2.74
   3582.94   11.015  2.74
   3585.68   11.032  2.74
   3588.42   11.038  2.74
   3591.16   10.998  2.74
   3593.90   10.975  2.74
   3596.64   10.964  2.74
   3599.38   10.973  2.74
   3602.12   10.967  2.74
   3604.86   10.983  2.74
   3607.60   10.974  2.74
   3610.34   10.989  2.74
   3613.08   10.977  2.74
   3615.82   10.962  2.74
   3618.56   10.986  2.74
   3621.30   10.961  2.74
   3624.04   10.956  2.74
   3626.78   10.935  2.74
   3629.52   10.952  2.74
   3632.26   10.986  2.74
   3635.00   10.944  2.74
   3637.74   10.931  2.74
   3640.48   10.925  2.74
   3643.22   10.956  2.74
   3645.96   10.944  2.74
   3648.70   10.938  2.74
   3651.44   10.938  2.74
   3654.18   10.914  2.74
   3656.92   10.911  2.74
   3659.66   10.893  2.74
   3662.40   10.876  2.74
   3665.14   10.874  2.74
   3667.88   10.878  2.74
   3670.62   10.890  2.74
   3673.36   10.884  2.74
   3676.10   10.878  2.74
   3678.84   10.909  2.74
   3681.58   10.917  2.74
   3684.32   10.929  2.74
   3687.06   10.913  2.74
   3689.80   10.893  2.74
   3692.54   10.876  2.74
   3695.28   10.871  2.74
   3698.02   10.878  2.74
   3700.76   10.860  2.74
   3703.50   10.911  2.74
   3706.24   10.949  2.74
   3708.98   10.895  2.74
   3711.72   10.901  2.74
   3714.46   10.874  2.74
   3717.20   10.774  2.74
   3719.94   10.838  2.74
   3722.68   10.946  2.74
   3725.42   10.847  2.74
   3728.16   10.759  2.74
   3730.90   10.776  2.74
   3733.64   10.904  2.74
   3736.38   10.994  2.74
   3739.12   10.808  2.74
   3741.86   10.700  2.74
   3744.60   10.754  2.74
   3747.34   10.878  2.74
   3750.08   10.950  2.74
   3752.82   10.887  2.74
   3755.56   10.687  2.74
   3758.30   10.658  2.74
   3761.04   10.679  2.74
   3763.78   10.681  2.74
   3766.52   10.698  2.74
   3769.26   10.857  2.74
   3772.00   10.923  2.74
   3774.74   10.740  2.74
   3777.48   10.608  2.74
   3780.22   10.536  2.74
   3782.96   10.515  2.74
   3785.70   10.559  2.74
   3788.44   10.550  2.74
   3791.18   10.587  2.74
   3793.92   10.686  2.74
   3796.66   10.862  2.74
   3799.40   10.943  2.74
   3802.14   10.718  2.74
   3804.88   10.600  2.74
   3807.62   10.567  2.74
   3810.36   10.513  2.74
   3813.10   10.499  2.74
   3815.84   10.521  2.74
   3818.58   10.503  2.74
   3821.32   10.505  2.74
   3824.06   10.535  2.74
   3826.80   10.587  2.74
   3829.54   10.660  2.74
   3832.28   10.769  2.74
   3835.02   10.956  2.74
   3837.76   10.884  2.74
   3840.50   10.701  2.74
   3843.24   10.581  2.74
   3845.98   10.495  2.74
   3848.72   10.471  2.74
   3851.46   10.458  2.74
   3854.20   10.442  2.74
   3856.94   10.447  2.74
   3859.68   10.458  2.74
   3862.42   10.431  2.74
   3865.16   10.419  2.74
   3867.90   10.414  2.74
   3870.64   10.431  2.74
   3873.38   10.462  2.74
   3876.12   10.472  2.74
   3878.86   10.498  2.74
   3881.60   10.522  2.74
   3884.34   10.591  2.74
   3887.08   10.777  2.74
   3889.82   10.903  2.74
   3892.56   10.740  2.74
   3895.30   10.579  2.74
   3898.04   10.528  2.74
   3900.78   10.500  2.74
   3903.52   10.470  2.74
   3906.26   10.467  2.74
   3909.00   10.421  2.74
   3911.74   10.406  2.74
   3914.48   10.387  2.74
   3917.22   10.409  2.74
   3919.96   10.423  2.74
   3922.70   10.419  2.74
   3925.44   10.434  2.74
   3928.18   10.486  2.74
   3930.92   10.699  2.74
   3933.66   11.048  2.74
   3936.40   10.845  2.74
   3939.14   10.512  2.74
   3941.88   10.451  2.74
   3944.62   10.401  2.74
   3947.36   10.399  2.74
   3950.10   10.410  2.74
   3952.84   10.402  2.74
   3955.58   10.404  2.74
   3958.32   10.443  2.74
   3961.06   10.476  2.74
   3963.80   10.583  2.74
   3966.54   10.825  2.74
   3969.28   11.195  2.74
   3972.02   10.936  2.74
   3974.76   10.619  2.74
   3977.50   10.491  2.74
   3980.24   10.446  2.74
   3982.98   10.395  2.74
   3985.72   10.373  2.74
   3988.46   10.357  2.74
   3991.20   10.340  2.74
   3993.94   10.343  2.74
   3996.68   10.330  2.74
   3999.42   10.338  2.74
   4002.16   10.317  2.74
   4004.90   10.308  2.74
   4007.64   10.337  2.74
   4010.38   10.312  2.74
   4013.12   10.296  2.74
   4015.86   10.297  2.74
   4018.60   10.293  2.74
   4021.34   10.295  2.74
   4024.08   10.293  2.74
   4026.82   10.289  2.74
   4029.56   10.305  2.74
   4032.30   10.308  2.74
   4035.04   10.310  2.74
   4037.78   10.283  2.74
   4040.52   10.287  2.74
   4043.26   10.281  2.74
   4046.00   10.307  2.74
   4048.74   10.283  2.74
   4051.48   10.275  2.74
   4054.22   10.289  2.74
   4056.96   10.278  2.74
   4059.70   10.285  2.74
   4062.44   10.291  2.74
   4065.18   10.301  2.74
   4067.92   10.287  2.74
   4070.66   10.295  2.74
   4073.40   10.306  2.74
   4076.14   10.321  2.74
   4078.88   10.322  2.74
   4081.62   10.300  2.74
   4084.36   10.309  2.74
   4087.10   10.317  2.74
   4089.84   10.326  2.74
   4092.58   10.361  2.74
   4095.32   10.418  2.74
   4098.06   10.528  2.74
   4100.80   10.693  2.74
   4103.54   10.724  2.74
   4106.28   10.502  2.74
   4109.02   10.415  2.74
   4111.76   10.356  2.74
   4114.50   10.329  2.74
   4117.24   10.314  2.74
   4119.98   10.292  2.74
   4122.72   10.292  2.74
   4125.46   10.273  2.74
   4128.20   10.284  2.74
   4130.94   10.282  2.74
   4133.68   10.289  2.74
   4136.42   10.266  2.74
   4139.16   10.259  2.74
   4141.90   10.264  2.74
   4144.64   10.270  2.74
   4147.38   10.257  2.74
   4150.12   10.260  2.74
   4152.86   10.260  2.74
   4155.60   10.263  2.74
   4158.34   10.243  2.74
   4161.08   10.239  2.74
   4163.82   10.244  2.74
   4166.56   10.249  2.74
   4169.30   10.237  2.74
   4172.04   10.260  2.74
   4174.78   10.278  2.74
   4177.52   10.259  2.74
   4180.26   10.255  2.74
   4183.00   10.260  2.74
   4185.74   10.257  2.74
   4188.48   10.261  2.74
   4191.22   10.240  2.74
   4193.96   10.241  2.74
   4196.70   10.243  2.74
   4199.44   10.263  2.74
   4202.18   10.260  2.74
   4204.92   10.236  2.74
   4207.66   10.224  2.74
   4210.40   10.244  2.74
   4213.14   10.247  2.74
   4215.88   10.252  2.74
   4218.62   10.238  2.74
   4221.36   10.228  2.74
   4224.10   10.242  2.74
   4226.84   10.273  2.74
   4229.58   10.246  2.74
   4232.32   10.235  2.74
   4235.06   10.255  2.74
   4237.80   10.240  2.74
   4240.54   10.221  2.74
   4243.28   10.205  2.74
   4246.02   10.228  2.74
   4248.76   10.241  2.74
   4251.50   10.248  2.74
   4254.24   10.238  2.74
   4256.98   10.211  2.74
   4259.72   10.233  2.74
   4262.46   10.211  2.74
   4265.20   10.202  2.74
   4267.94   10.212  2.74
   4270.68   10.236  2.74
   4273.42   10.228  2.74
   4276.16   10.224  2.74
   4278.90   10.205  2.74
   4281.64   10.210  2.74
   4284.38   10.226  2.74
   4287.12   10.237  2.74
   4289.86   10.262  2.74
   4292.60   10.246  2.74
   4295.34   10.232  2.74
   4298.08   10.253  2.74
   4300.82   10.276  2.74
   4303.56   10.257  2.74
   4306.30   10.248  2.74
   4309.04   10.264  2.74
   4311.78   10.263  2.74
   4314.52   10.261  2.74
   4317.26   10.234  2.74
   4320.00   10.238  2.74
   4322.74   10.252  2.74
   4325.48   10.268  2.74
   4328.22   10.273  2.74
   4330.96   10.274  2.74
   4333.70   10.331  2.74
   4336.44   10.420  2.74
   4339.18   10.604  2.74
   4341.92   10.623  2.74
   4344.66   10.430  2.74
   4347.40   10.314  2.74
   4350.14   10.289  2.74
   4352.88   10.270  2.74
   4355.62   10.227  2.74
   4358.36   10.203  2.74
   4361.10   10.188  2.74
   4363.84   10.194  2.74
   4366.58   10.184  2.74
   4369.32   10.198  2.74
   4372.06   10.190  2.74
   4374.80   10.215  2.74
   4377.54   10.195  2.74
   4380.28   10.182  2.74
   4383.02   10.203  2.74
   4385.76   10.190  2.74
   4388.50   10.179  2.74
   4391.24   10.179  2.74
   4393.98   10.179  2.74
   4396.72   10.178  2.74
   4399.46   10.188  2.74
   4402.20   10.184  2.74
   4404.94   10.184  2.74
   4407.68   10.195  2.74
   4410.42   10.158  2.74
   4413.16   10.156  2.74
   4415.90   10.179  2.74
   4418.64   10.165  2.74
   4421.38   10.165  2.74
   4424.12   10.158  2.74
   4426.86   10.169  2.74
   4429.60   10.150  2.74
   4432.34   10.157  2.74
