#G20-15                                                      
#                                                            
#  Heap-Lindler STIS                                         
# wavelength  ABmag  band
   3566.50   11.992  2.74
   3569.24   12.006  2.74
   3571.98   11.975  2.74
   3574.72   11.968  2.74
   3577.46   11.933  2.74
   3580.20   11.957  2.74
   3582.94   11.979  2.74
   3585.68   12.008  2.74
   3588.42   11.995  2.74
   3591.16   11.924  2.74
   3593.90   11.924  2.74
   3596.64   11.904  2.74
   3599.38   11.886  2.74
   3602.12   11.891  2.74
   3604.86   11.909  2.74
   3607.60   11.921  2.74
   3610.34   11.930  2.74
   3613.08   11.914  2.74
   3615.82   11.904  2.74
   3618.56   11.919  2.74
   3621.30   11.916  2.74
   3624.04   11.852  2.74
   3626.78   11.855  2.74
   3629.52   11.863  2.74
   3632.26   11.901  2.74
   3635.00   11.896  2.74
   3637.74   11.845  2.74
   3640.48   11.870  2.74
   3643.22   11.862  2.74
   3645.96   11.879  2.74
   3648.70   11.856  2.74
   3651.44   11.822  2.74
   3654.18   11.801  2.74
   3656.92   11.799  2.74
   3659.66   11.821  2.74
   3662.40   11.794  2.74
   3665.14   11.757  2.74
   3667.88   11.797  2.74
   3670.62   11.796  2.74
   3673.36   11.799  2.74
   3676.10   11.819  2.74
   3678.84   11.829  2.74
   3681.58   11.838  2.74
   3684.32   11.816  2.74
   3687.06   11.816  2.74
   3689.80   11.803  2.74
   3692.54   11.775  2.74
   3695.28   11.753  2.74
   3698.02   11.762  2.74
   3700.76   11.778  2.74
   3703.50   11.795  2.74
   3706.24   11.838  2.74
   3708.98   11.823  2.74
   3711.72   11.780  2.74
   3714.46   11.750  2.74
   3717.20   11.729  2.74
   3719.94   11.784  2.74
   3722.68   11.860  2.74
   3725.42   11.750  2.74
   3728.16   11.695  2.74
   3730.90   11.743  2.74
   3733.64   11.844  2.74
   3736.38   11.911  2.74
   3739.12   11.766  2.74
   3741.86   11.656  2.74
   3744.60   11.727  2.74
   3747.34   11.828  2.74
   3750.08   11.908  2.74
   3752.82   11.826  2.74
   3755.56   11.652  2.74
   3758.30   11.625  2.74
   3761.04   11.607  2.74
   3763.78   11.612  2.74
   3766.52   11.661  2.74
   3769.26   11.750  2.74
   3772.00   11.804  2.74
   3774.74   11.654  2.74
   3777.48   11.551  2.74
   3780.22   11.490  2.74
   3782.96   11.468  2.74
   3785.70   11.483  2.74
   3788.44   11.532  2.74
   3791.18   11.538  2.74
   3793.92   11.622  2.74
   3796.66   11.770  2.74
   3799.40   11.795  2.74
   3802.14   11.634  2.74
   3804.88   11.523  2.74
   3807.62   11.487  2.74
   3810.36   11.454  2.74
   3813.10   11.462  2.74
   3815.84   11.507  2.74
   3818.58   11.501  2.74
   3821.32   11.496  2.74
   3824.06   11.514  2.74
   3826.80   11.589  2.74
   3829.54   11.635  2.74
   3832.28   11.729  2.74
   3835.02   11.894  2.74
   3837.76   11.863  2.74
   3840.50   11.677  2.74
   3843.24   11.512  2.74
   3845.98   11.432  2.74
   3848.72   11.437  2.74
   3851.46   11.409  2.74
   3854.20   11.376  2.74
   3856.94   11.412  2.74
   3859.68   11.438  2.74
   3862.42   11.408  2.74
   3865.16   11.383  2.74
   3867.90   11.372  2.74
   3870.64   11.336  2.74
   3873.38   11.152  2.74
   3876.12   11.413  2.74
   3878.86   11.446  2.74
   3881.60   11.449  2.74
   3884.34   11.531  2.74
   3887.08   11.682  2.74
   3889.82   11.809  2.74
   3892.56   11.644  2.74
   3895.30   11.515  2.74
   3898.04   11.467  2.74
   3900.78   11.455  2.74
   3903.52   11.413  2.74
   3906.26   11.439  2.74
   3909.00   11.384  2.74
   3911.74   11.342  2.74
   3914.48   11.317  2.74
   3917.22   11.358  2.74
   3919.96   11.387  2.74
   3922.70   11.398  2.74
   3925.44   11.414  2.74
   3928.18   11.545  2.74
   3930.92   11.844  2.74
   3933.66   12.245  2.74
   3936.40   12.014  2.74
   3939.14   11.579  2.74
   3941.88   11.427  2.74
   3944.62   11.399  2.74
   3947.36   11.361  2.74
   3950.10   11.351  2.74
   3952.84   11.368  2.74
   3955.58   11.356  2.74
   3958.32   11.395  2.74
   3961.06   11.422  2.74
   3963.80   11.578  2.74
   3966.54   11.884  2.74
   3969.28   12.228  2.74
