# File generated by CMD 2.3 (http://stev.oapd.inaf.it/cmd) on Thu Jul 21 02:44:25 CEST 2011
# Basic reference: Marigo et al. (2008, A&A 482, 883) 
# but applying the corrections from Case A in Girardi et al. (2010, ApJ 724, 1030) 
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# BCs of Carbon stars derive from Loidl et al. (2001)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# Kind of output: isochrone tables
#	Isochrone	Z = 0.01900		Age = 	5.000e+09 yr
# log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	C/O	M_hec	period	pmode	logMdot	int_IMF
	9.70	1.0984070301	1.0973	0.2842	3.7799	4.2599	4.060	4.744	4.679	4.088	3.743	3.444	3.072	2.774	2.745	0.4787	0.0000	0.0	1	-13.723	3.1651854515
	9.70	1.1000000238	1.0988	0.2883	3.7801	4.2571	4.049	4.732	4.668	4.077	3.732	3.434	3.062	2.765	2.736	0.4787	0.0000	0.0	1	-13.734	3.1655414104
	9.70	1.1004554033	1.0993	0.2896	3.7802	4.2562	4.046	4.729	4.664	4.074	3.729	3.431	3.059	2.762	2.733	0.4787	0.0000	0.0	1	-13.737	3.1656429768
	9.70	1.1062800884	1.1051	0.3061	3.7808	4.2445	4.005	4.682	4.619	4.032	3.688	3.391	3.021	2.725	2.697	0.4787	0.0000	0.0	1	-13.774	3.1669342518
	9.70	1.1163320541	1.1150	0.3328	3.7813	4.2238	3.938	4.611	4.549	3.964	3.622	3.325	2.957	2.662	2.634	0.4787	0.0000	0.0	1	-13.836	3.1691284180
	9.70	1.1252617836	1.1239	0.3546	3.7812	4.2051	3.884	4.558	4.495	3.910	3.567	3.271	2.902	2.607	2.579	0.4787	0.0000	0.0	1	-13.887	3.1710422039
	9.70	1.1724319458	1.1706	0.5315	3.7825	4.0507	3.441	4.108	4.041	3.464	3.125	2.831	2.465	2.175	2.146	0.4787	0.0000	0.1	1	-14.106	3.1806297302
	9.70	1.1961643696	1.1940	0.5991	3.7732	3.9547	3.272	4.026	3.922	3.307	2.951	2.642	2.252	1.942	1.911	0.4787	0.0000	0.1	1	-14.189	3.1851453781
	9.70	1.2000000477	1.1977	0.6088	3.7713	3.9389	3.248	4.023	3.909	3.286	2.926	2.615	2.219	1.906	1.873	0.4787	0.0000	0.1	1	-14.201	3.1858570576
	9.70	1.2011675835	1.1989	0.6112	3.7707	3.9343	3.242	4.025	3.907	3.281	2.920	2.607	2.210	1.895	1.863	0.4787	0.0000	0.1	1	-14.205	3.1860728264
	9.70	1.2154023647	1.2129	0.6193	3.7512	3.8532	3.222	4.229	4.010	3.298	2.897	2.553	2.103	1.743	1.705	0.4787	0.0000	0.1	1	-14.246	3.1886663437
	9.70	1.2201869488	1.2176	0.5919	3.7370	3.8256	3.290	4.491	4.180	3.404	2.972	2.606	2.112	1.718	1.675	0.4787	0.0000	0.1	1	-14.259	3.1895234585
	9.70	1.2238434553	1.2212	0.5635	3.7239	3.8031	3.361	4.745	4.347	3.512	3.051	2.663	2.130	1.702	1.655	0.4787	0.0000	0.1	1	-14.269	3.1901736259
	9.70	1.2273154259	1.2246	0.5463	3.7119	3.7732	3.404	4.977	4.488	3.600	3.110	2.701	2.129	1.667	1.615	0.4787	0.0000	0.1	1	-14.278	3.1907868385
	9.70	1.2283591032	1.2256	0.5446	3.7087	3.7625	3.408	5.031	4.518	3.616	3.119	2.704	2.121	1.650	1.597	0.4787	0.0000	0.1	1	-14.281	3.1909706593
	9.70	1.2345033884	1.2317	0.5912	3.6972	3.6723	3.292	5.100	4.499	3.545	3.021	2.585	1.964	1.460	1.402	0.4787	0.0000	0.1	1	-14.296	3.1920449734
	9.70	1.2385591269	1.2356	0.6521	3.6928	3.5951	3.140	5.023	4.388	3.415	2.879	2.435	1.798	1.280	1.220	0.4787	0.0000	0.1	1	-14.306	3.1927480698
	9.70	1.2419936657	1.2390	0.7149	3.6900	3.5220	2.983	4.916	4.258	3.271	2.729	2.279	1.631	1.105	1.044	0.4787	0.0000	0.2	1	-14.314	3.1933393478
	9.70	1.2447718382	1.2417	0.7752	3.6878	3.4541	2.832	4.806	4.128	3.131	2.583	2.129	1.473	0.941	0.879	0.4787	0.0000	0.2	1	-14.320	3.1938152313
	9.70	1.2473911047	1.2442	0.8380	3.6859	3.3847	2.675	4.686	3.990	2.982	2.430	1.972	1.310	0.773	0.709	0.4787	0.0000	0.2	1	-14.325	3.1942617893
	9.70	1.2496902943	1.2464	0.9009	3.6840	3.3149	2.518	4.566	3.852	2.834	2.277	1.815	1.146	0.604	0.540	0.4787	0.0000	0.2	1	-14.330	3.1946518421
	9.70	1.2516645193	1.2482	0.9647	3.6820	3.2436	2.358	4.446	3.712	2.683	2.122	1.656	0.980	0.432	0.366	0.4787	0.0000	0.3	1	-14.334	3.1949858665
	9.70	1.2533620596	1.2498	1.0268	3.6799	3.1735	2.203	4.333	3.579	2.538	1.971	1.502	0.817	0.264	0.197	0.4787	0.0000	0.3	1	-14.338	3.1952719688
	9.70	1.2548723221	1.2511	1.0887	3.6775	3.1027	2.048	4.223	3.447	2.393	1.822	1.347	0.655	0.094	0.027	0.4787	0.0000	0.3	1	-14.341	3.1955258846
	9.70	1.2561488152	1.2523	1.1492	3.6751	3.0327	1.897	4.120	3.320	2.253	1.676	1.197	0.495	-0.072	-0.141	0.4787	0.0000	0.4	1	-14.343	3.1957399845
	9.70	1.2573591471	1.2533	1.2109	3.6726	2.9616	1.743	4.018	3.194	2.114	1.530	1.046	0.334	-0.241	-0.311	0.4787	0.0000	0.4	1	-14.345	3.1959424019
	9.70	1.2583632469	1.2541	1.2709	3.6700	2.8913	1.593	3.924	3.074	1.980	1.389	0.898	0.177	-0.407	-0.479	0.4787	0.0000	0.5	1	-14.347	3.1961102486
	9.70	1.2592664957	1.2548	1.3305	3.6674	2.8219	1.444	3.831	2.954	1.847	1.249	0.752	0.020	-0.571	-0.645	0.4787	0.0000	0.5	1	-14.348	3.1962609291
	9.70	1.2600556612	1.2554	1.3897	3.6647	2.7519	1.296	3.742	2.838	1.716	1.110	0.608	-0.135	-0.736	-0.811	0.4787	0.0000	0.6	1	-14.349	3.1963922977
	9.70	1.2608453035	1.2559	1.4521	3.6617	2.6777	1.140	3.651	2.716	1.578	0.964	0.455	-0.300	-0.910	-0.987	0.4787	0.0000	0.7	1	-14.350	3.1965234280
	9.70	1.2615404129	1.2563	1.5118	3.6587	2.6061	0.991	3.567	2.601	1.447	0.826	0.310	-0.457	-1.077	-1.157	0.4787	0.0000	0.8	1	-14.351	3.1966390610
	9.70	1.2623262405	1.2566	1.5612	3.6563	2.5473	0.867	3.495	2.505	1.338	0.710	0.189	-0.587	-1.215	-1.296	0.4787	0.0000	0.9	1	-14.352	3.1967692375
	9.70	1.2630474567	1.2570	1.5077	3.6595	2.6138	1.001	3.561	2.603	1.452	0.833	0.319	-0.445	-1.062	-1.141	0.4787	0.0000	0.8	1	-14.352	3.1968886852
	9.70	1.2635556459	1.2572	1.5671	3.6567	2.5430	0.852	3.475	2.486	1.321	0.694	0.174	-0.601	-1.228	-1.309	0.4787	0.0000	0.9	1	-14.353	3.1969728470
